PM2.5,PM10
-0.06392176058536929,-0.10263010065487224
-0.16210767441170734,-0.1857676197474174
-0.14247049164643974,-0.16914011592890837
-0.04428457782010168,-0.11925760447338127
-0.12283330888117212,-0.0860025968363632
-0.12283330888117212,-0.06937509301785418
-0.12283330888117212,-0.06937509301785418
0.13245006706730683,0.09689994516723617
0.11281288430203922,0.09689994516723617
0.11281288430203922,0.08027244134872713
-0.005010212289566453,-0.01949258156232707
0.073538518771504,0.04701743371170907
0.073538518771504,-0.01949258156232707
0.03426415324096877,-0.0361200853808361
-0.14247049164643974,-0.2356501312029445
0.03426415324096877,-0.0028650777438180334
-0.024647395054834067,-0.01949258156232707
-0.06392176058536929,-0.11925760447338127
-0.22101922270751018,-0.2855326426584716
-0.22101922270751018,-0.30216014647698064
-0.14247049164643974,-0.2356501312029445
-0.0835589433506369,-0.11925760447338127
-0.024647395054834067,-0.06937509301785418
-0.10319612611590451,-0.20239512356592643
-0.0835589433506369,-0.1857676197474174
-0.10319612611590451,-0.20239512356592643
-0.06392176058536929,-0.16914011592890837
-0.0835589433506369,-0.16914011592890837
-0.0835589433506369,-0.16914011592890837
-0.06392176058536929,-0.15251261211039935
-0.0835589433506369,-0.16914011592890837
-0.0835589433506369,-0.15251261211039935
-0.10319612611590451,-0.15251261211039935
-0.10319612611590451,-0.1358851082918903
-0.06392176058536929,-0.0860025968363632
-0.06392176058536929,-0.0860025968363632
-0.04428457782010168,-0.06937509301785418
-0.06392176058536929,-0.0860025968363632
-0.04428457782010168,-0.0860025968363632
-0.12283330888117212,-0.15251261211039935
-0.06392176058536929,-0.11925760447338127
-0.04428457782010168,-0.11925760447338127
-0.024647395054834067,-0.052747589199345135
-0.024647395054834067,-0.052747589199345135
0.03426415324096877,-0.0028650777438180334
0.073538518771504,-0.0361200853808361
0.073538518771504,-0.0361200853808361
0.11281288430203922,0.04701743371170907
0.014626970475701159,-0.052747589199345135
-0.024647395054834067,-0.11925760447338127
-0.024647395054834067,-0.0860025968363632
-0.04428457782010168,-0.0860025968363632
0.014626970475701159,-0.052747589199345135
0.13245006706730683,0.030389929893200034
0.0931757015367716,-0.0028650777438180334
0.073538518771504,-0.052747589199345135
0.073538518771504,-0.052747589199345135
0.03426415324096877,-0.06937509301785418
0.03426415324096877,-0.11925760447338127
0.014626970475701159,-0.1358851082918903
0.014626970475701159,-0.1358851082918903
-0.04428457782010168,-0.11925760447338127
-0.04428457782010168,-0.1358851082918903
0.03426415324096877,-0.01949258156232707
0.073538518771504,0.030389929893200034
0.073538518771504,0.030389929893200034
0.13245006706730683,0.13015495280425424
0.13245006706730683,0.14678245662276326
0.073538518771504,0.09689994516723617
0.03426415324096877,-0.01949258156232707
-0.005010212289566453,-0.01949258156232707
-0.024647395054834067,-0.0361200853808361
0.014626970475701159,-0.0361200853808361
0.0931757015367716,0.04701743371170907
0.0931757015367716,0.04701743371170907
-0.024647395054834067,-0.0361200853808361
-0.024647395054834067,-0.0361200853808361
-0.06392176058536929,-0.06937509301785418
-0.06392176058536929,-0.06937509301785418
0.073538518771504,0.030389929893200034
-0.005010212289566453,0.013762426074691001
-0.0835589433506369,-0.06937509301785418
-0.10319612611590451,-0.1358851082918903
-0.10319612611590451,-0.11925760447338127
0.03426415324096877,-0.0028650777438180334
0.03426415324096877,-0.0028650777438180334
-0.06392176058536929,-0.052747589199345135
-0.06392176058536929,-0.06937509301785418
0.014626970475701159,-0.11925760447338127
0.05390133600623638,-0.01949258156232707
0.014626970475701159,-0.06937509301785418
-0.005010212289566453,-0.052747589199345135
-0.005010212289566453,-0.06937509301785418
-0.005010212289566453,-0.06937509301785418
-0.024647395054834067,-0.15251261211039935
0.05390133600623638,-0.01949258156232707
-0.04428457782010168,-0.1358851082918903
-0.04428457782010168,-0.0860025968363632
0.05390133600623638,0.04701743371170907
0.014626970475701159,-0.052747589199345135
-0.005010212289566453,-0.15251261211039935
-0.005010212289566453,-0.15251261211039935
-0.04428457782010168,-0.1857676197474174
-0.04428457782010168,-0.1857676197474174
-0.04428457782010168,-0.16914011592890837
-0.024647395054834067,-0.11925760447338127
-0.0835589433506369,-0.20239512356592643
-0.06392176058536929,-0.1358851082918903
-0.04428457782010168,-0.11925760447338127
-0.024647395054834067,-0.10263010065487224
-0.005010212289566453,-0.10263010065487224
-0.06392176058536929,-0.16914011592890837
-0.06392176058536929,-0.11925760447338127
-0.06392176058536929,-0.1358851082918903
-0.024647395054834067,-0.01949258156232707
-0.024647395054834067,-0.0028650777438180334
0.03426415324096877,0.013762426074691001
0.05390133600623638,-0.052747589199345135
0.05390133600623638,-0.052747589199345135
0.05390133600623638,-0.052747589199345135
0.03426415324096877,-0.06937509301785418
0.014626970475701159,-0.06937509301785418
-0.005010212289566453,-0.0860025968363632
0.014626970475701159,-0.06937509301785418
0.03426415324096877,-0.052747589199345135
0.03426415324096877,-0.0860025968363632
0.03426415324096877,-0.06937509301785418
0.073538518771504,-0.06937509301785418
0.073538518771504,-0.052747589199345135
0.03426415324096877,0.04701743371170907
0.11281288430203922,0.1135274489857452
0.05390133600623638,0.04701743371170907
0.03426415324096877,0.04701743371170907
-0.024647395054834067,-0.06937509301785418
-0.06392176058536929,-0.10263010065487224
-0.0835589433506369,-0.10263010065487224
-0.024647395054834067,-0.0361200853808361
-0.005010212289566453,-0.0361200853808361
-0.005010212289566453,-0.052747589199345135
-0.0835589433506369,-0.10263010065487224
-0.0835589433506369,-0.10263010065487224
-0.04428457782010168,-0.11925760447338127
-0.024647395054834067,-0.0860025968363632
-0.024647395054834067,-0.06937509301785418
0.03426415324096877,0.013762426074691001
0.03426415324096877,0.013762426074691001
-0.04428457782010168,0.013762426074691001
-0.06392176058536929,-0.01949258156232707
0.05390133600623638,-0.0860025968363632
0.03426415324096877,-0.10263010065487224
0.03426415324096877,-0.10263010065487224
0.014626970475701159,-0.10263010065487224
-0.024647395054834067,-0.0361200853808361
-0.024647395054834067,-0.01949258156232707
-0.10319612611590451,-0.1358851082918903
-0.10319612611590451,-0.1358851082918903
-0.16210767441170734,-0.1857676197474174
-0.16210767441170734,-0.1857676197474174
-0.14247049164643974,-0.1857676197474174
-0.10319612611590451,-0.1358851082918903
-0.10319612611590451,-0.1358851082918903
-0.06392176058536929,-0.10263010065487224
-0.06392176058536929,-0.11925760447338127
-0.0835589433506369,-0.11925760447338127
-0.06392176058536929,-0.1358851082918903
-0.12283330888117212,-0.16914011592890837
-0.12283330888117212,-0.15251261211039935
-0.12283330888117212,-0.10263010065487224
-0.12283330888117212,-0.10263010065487224
-0.06392176058536929,-0.06937509301785418
-0.005010212289566453,-0.052747589199345135
-0.005010212289566453,-0.052747589199345135
-0.04428457782010168,-0.06937509301785418
-0.04428457782010168,-0.06937509301785418
-0.024647395054834067,-0.06937509301785418
-0.04428457782010168,-0.0860025968363632
-0.04428457782010168,-0.0860025968363632
-0.0835589433506369,-0.1358851082918903
-0.06392176058536929,-0.16914011592890837
-0.06392176058536929,-0.16914011592890837
-0.06392176058536929,-0.21902262738443548
-0.16210767441170734,-0.2855326426584716
-0.18174485717697494,-0.2855326426584716
-0.18174485717697494,-0.16914011592890837
-0.18174485717697494,-0.16914011592890837
-0.18174485717697494,-0.16914011592890837
-0.0835589433506369,-0.052747589199345135
-0.10319612611590451,-0.10263010065487224
-0.14247049164643974,-0.15251261211039935
-0.06392176058536929,-0.1857676197474174
-0.005010212289566453,-0.15251261211039935
-0.0835589433506369,-0.20239512356592643
-0.12283330888117212,-0.2356501312029445
-0.024647395054834067,-0.0860025968363632
-0.0835589433506369,-0.1358851082918903
-0.0835589433506369,-0.1358851082918903
-0.12283330888117212,-0.20239512356592643
-0.14247049164643974,-0.1358851082918903
-0.10319612611590451,-0.10263010065487224
-0.10319612611590451,-0.10263010065487224
-0.06392176058536929,-0.10263010065487224
-0.06392176058536929,-0.052747589199345135
-0.31920513653384824,-0.15251261211039935
-0.27993077100331304,-0.1358851082918903
-0.27993077100331304,-0.1358851082918903
-0.31920513653384824,-0.16914011592890837
-0.31920513653384824,-0.1857676197474174
-0.31920513653384824,-0.1857676197474174
-0.37811668482965105,-0.3520426579325077
-0.33884231929911585,-0.2855326426584716
-0.27993077100331304,-0.15251261211039935
-0.2406564054727778,-0.15251261211039935
-0.37811668482965105,-0.30216014647698064
-0.3977538675949187,-0.30216014647698064
-0.3977538675949187,-0.2689051388399626
-0.37811668482965105,-0.25227763502145356
-0.31920513653384824,-0.2855326426584716
-0.31920513653384824,-0.2689051388399626
-0.2406564054727778,-0.1857676197474174
-0.2406564054727778,-0.0361200853808361
-0.2602935882380454,-0.0361200853808361
-0.35847950206438345,-0.11925760447338127
-0.2602935882380454,-0.1358851082918903
-0.29956795376858064,-0.15251261211039935
-0.4173910503601863,-0.2356501312029445
-0.35847950206438345,-0.25227763502145356
-0.27993077100331304,-0.16914011592890837
-0.2406564054727778,-0.10263010065487224
-0.2406564054727778,-0.15251261211039935
-0.27993077100331304,-0.15251261211039935
-0.29956795376858064,-0.30216014647698064
-0.31920513653384824,-0.3354151541139987
-0.29956795376858064,-0.2356501312029445
-0.33884231929911585,-0.16914011592890837
-0.29956795376858064,-0.1857676197474174
-0.35847950206438345,-0.2356501312029445
-0.35847950206438345,-0.2356501312029445
-0.33884231929911585,-0.16914011592890837
-0.14247049164643974,-0.10263010065487224
-0.12283330888117212,-0.10263010065487224
-0.16210767441170734,-0.16914011592890837
-0.18174485717697494,-0.16914011592890837
-0.18174485717697494,-0.16914011592890837
-0.18174485717697494,-0.1857676197474174
-0.18174485717697494,-0.16914011592890837
-0.22101922270751018,-0.16914011592890837
-0.18174485717697494,-0.10263010065487224
-0.18174485717697494,-0.1358851082918903
-0.18174485717697494,-0.0860025968363632
-0.22101922270751018,-0.11925760447338127
-0.16210767441170734,-0.01949258156232707
-0.04428457782010168,0.14678245662276326
-0.10319612611590451,-0.0361200853808361
-0.10319612611590451,-0.0361200853808361
-0.14247049164643974,-0.06937509301785418
-0.12283330888117212,-0.06937509301785418
-0.005010212289566453,0.13015495280425424
-0.005010212289566453,0.13015495280425424
-0.14247049164643974,-0.0028650777438180334
-0.06392176058536929,-0.0361200853808361
-0.04428457782010168,-0.0028650777438180334
-0.14247049164643974,-0.0860025968363632
-0.10319612611590451,-0.06937509301785418
-0.12283330888117212,-0.0028650777438180334
-0.12283330888117212,0.013762426074691001
0.03426415324096877,0.16340996044127232
-0.024647395054834067,0.08027244134872713
-0.10319612611590451,0.030389929893200034
-0.10319612611590451,0.030389929893200034
-0.005010212289566453,0.030389929893200034
-0.024647395054834067,0.013762426074691001
-0.005010212289566453,0.04701743371170907
-0.04428457782010168,0.013762426074691001
-0.005010212289566453,0.030389929893200034
-0.0835589433506369,0.013762426074691001
0.014626970475701159,0.013762426074691001
0.11281288430203922,0.16340996044127232
-0.024647395054834067,0.09689994516723617
-0.04428457782010168,0.09689994516723617
0.014626970475701159,0.04701743371170907
0.014626970475701159,0.04701743371170907
-0.06392176058536929,0.08027244134872713
0.03426415324096877,0.14678245662276326
0.03426415324096877,0.16340996044127232
0.0931757015367716,0.13015495280425424
-0.06392176058536929,0.04701743371170907
0.13245006706730683,0.19666496807829037
0.0931757015367716,0.16340996044127232
0.03426415324096877,0.13015495280425424
0.073538518771504,0.18003746425978134
0.05390133600623638,0.13015495280425424
0.03426415324096877,0.13015495280425424
0.03426415324096877,0.13015495280425424
0.073538518771504,0.19666496807829037
0.05390133600623638,0.14678245662276326
-0.005010212289566453,0.09689994516723617
0.15208724983257443,0.32968499862636264
0.2502731636589125,0.32968499862636264
0.2306359808936449,0.2964299909893446
0.2306359808936449,0.2964299909893446
0.073538518771504,0.16340996044127232
0.073538518771504,0.16340996044127232
0.2895475291894477,0.3961950139003988
0.2699103464241801,0.2964299909893446
0.2502731636589125,0.2964299909893446
0.2502731636589125,0.2964299909893446
0.2895475291894477,0.4793325329929439
0.2895475291894477,0.4793325329929439
0.2699103464241801,0.4627050291744349
0.17172443259784206,0.34631250244487166
0.2306359808936449,0.4128225177189078
0.21099879812837727,0.3130574948078536
0.13245006706730683,0.22991997571530845
0.2502731636589125,0.32968499862636264
0.17172443259784206,0.2132924718967994
0.2699103464241801,0.2964299909893446
0.32882189471998297,0.32968499862636264
0.32882189471998297,0.34631250244487166
0.32882189471998297,0.37956751008188977
0.32882189471998297,0.37956751008188977
0.32882189471998297,0.3961950139003988
0.34845907748525057,0.4627050291744349
0.32882189471998297,0.3961950139003988
0.32882189471998297,0.37956751008188977
0.3091847119547153,0.3130574948078536
0.21099879812837727,0.32968499862636264
0.21099879812837727,0.3130574948078536
0.21099879812837727,0.3130574948078536
0.19136161536310967,0.26317498335232653
0.19136161536310967,0.26317498335232653
0.21099879812837727,0.26317498335232653
0.2699103464241801,0.32968499862636264
0.11281288430203922,0.13015495280425424
0.11281288430203922,0.16340996044127232
0.073538518771504,0.19666496807829037
0.21099879812837727,0.27980248717083556
0.19136161536310967,0.24654747953381748
0.17172443259784206,0.37956751008188977
0.2895475291894477,0.37956751008188977
0.2699103464241801,0.3629400062633807
0.2895475291894477,0.32968499862636264
0.15208724983257443,0.19666496807829037
0.13245006706730683,0.19666496807829037
0.17172443259784206,0.16340996044127232
0.2502731636589125,0.2964299909893446
0.2502731636589125,0.3130574948078536
0.2699103464241801,0.3629400062633807
0.2699103464241801,0.3629400062633807
0.2699103464241801,0.3629400062633807
0.2306359808936449,0.27980248717083556
0.2306359808936449,0.27980248717083556
0.2699103464241801,0.3130574948078536
0.19136161536310967,0.24654747953381748
0.2306359808936449,0.27980248717083556
0.2895475291894477,0.32968499862636264
0.3091847119547153,0.37956751008188977
0.2895475291894477,0.3629400062633807
0.2895475291894477,0.3629400062633807
0.2502731636589125,0.32968499862636264
0.2502731636589125,0.26317498335232653
0.2502731636589125,0.26317498335232653
0.2699103464241801,0.3629400062633807
0.32882189471998297,0.4460775253559259
0.34845907748525057,0.4627050291744349
0.34845907748525057,0.4460775253559259
0.2306359808936449,0.27980248717083556
0.2306359808936449,0.27980248717083556
0.2306359808936449,0.2964299909893446
0.15208724983257443,0.27980248717083556
0.21099879812837727,0.32968499862636264
0.3091847119547153,0.3130574948078536
0.13245006706730683,0.16340996044127232
0.2699103464241801,0.27980248717083556
0.2306359808936449,0.32968499862636264
0.21099879812837727,0.26317498335232653
0.15208724983257443,0.3130574948078536
0.2895475291894477,0.32968499862636264
0.2895475291894477,0.3130574948078536
0.2502731636589125,0.22991997571530845
0.19136161536310967,0.2132924718967994
0.19136161536310967,0.2132924718967994
0.2699103464241801,0.27980248717083556
0.2895475291894477,0.3130574948078536
0.2895475291894477,0.3130574948078536
0.2895475291894477,0.32968499862636264
0.32882189471998297,0.32968499862636264
0.32882189471998297,0.34631250244487166
0.2895475291894477,0.2964299909893446
0.2895475291894477,0.2964299909893446
0.15208724983257443,0.18003746425978134
0.17172443259784206,0.2132924718967994
0.13245006706730683,0.18003746425978134
0.21099879812837727,0.22991997571530845
0.21099879812837727,0.22991997571530845
0.2502731636589125,0.26317498335232653
0.2306359808936449,0.27980248717083556
0.2502731636589125,0.2964299909893446
0.2699103464241801,0.22991997571530845
0.2502731636589125,0.2964299909893446
0.2502731636589125,0.2964299909893446
0.2502731636589125,0.19666496807829037
0.2502731636589125,0.19666496807829037
0.2895475291894477,0.26317498335232653
0.2895475291894477,0.32968499862636264
0.3091847119547153,0.34631250244487166
0.3877334430157858,0.42945002153741685
0.3877334430157858,0.42945002153741685
0.3091847119547153,0.3961950139003988
0.3091847119547153,0.3961950139003988
0.44664499131158863,0.5624700520854892
0.32882189471998297,0.3961950139003988
0.4073706257810534,0.3961950139003988
0.34845907748525057,0.3629400062633807
0.3091847119547153,0.27980248717083556
0.2895475291894477,0.26317498335232653
0.32882189471998297,0.3629400062633807
0.3091847119547153,0.32968499862636264
0.4073706257810534,0.42945002153741685
0.4073706257810534,0.4128225177189078
0.2895475291894477,0.2964299909893446
0.2306359808936449,0.26317498335232653
0.17172443259784206,0.27980248717083556
0.2502731636589125,0.26317498335232653
0.2502731636589125,0.27980248717083556
0.32882189471998297,0.3629400062633807
0.3877334430157858,0.4128225177189078
0.36809626025051817,0.32968499862636264
0.32882189471998297,0.2964299909893446
0.4073706257810534,0.4128225177189078
0.2895475291894477,0.26317498335232653
0.36809626025051817,0.4128225177189078
0.36809626025051817,0.4128225177189078
0.44664499131158863,0.42945002153741685
0.3877334430157858,0.37956751008188977
0.3877334430157858,0.37956751008188977
0.3877334430157858,0.3629400062633807
0.3877334430157858,0.27980248717083556
0.3877334430157858,0.2964299909893446
0.34845907748525057,0.37956751008188977
0.32882189471998297,0.3130574948078536
0.32882189471998297,0.3130574948078536
0.2502731636589125,0.2964299909893446
0.48591935684212384,0.512587540629962
0.427007808546321,0.4460775253559259
0.4073706257810534,0.512587540629962
0.21099879812837727,0.22991997571530845
0.32882189471998297,0.2964299909893446
0.3091847119547153,0.34631250244487166
0.34845907748525057,0.34631250244487166
0.2502731636589125,0.19666496807829037
0.3091847119547153,0.27980248717083556
0.3091847119547153,0.26317498335232653
0.2895475291894477,0.2132924718967994
0.2895475291894477,0.2132924718967994
0.2895475291894477,0.2132924718967994
0.2699103464241801,0.19666496807829037
0.2699103464241801,0.2132924718967994
0.2699103464241801,0.2132924718967994
0.36809626025051817,0.4460775253559259
0.4073706257810534,0.4460775253559259
0.4073706257810534,0.4460775253559259
0.2699103464241801,0.26317498335232653
0.2699103464241801,0.26317498335232653
0.4073706257810534,0.34631250244487166
0.3877334430157858,0.42945002153741685
0.5055565396073914,0.49596003681145295
0.48591935684212384,0.4128225177189078
0.48591935684212384,0.4128225177189078
0.46628217407685624,0.4460775253559259
0.46628217407685624,0.4627050291744349
0.3091847119547153,0.2964299909893446
0.2699103464241801,0.27980248717083556
0.32882189471998297,0.32968499862636264
0.3091847119547153,0.3130574948078536
0.3091847119547153,0.32968499862636264
0.3091847119547153,0.34631250244487166
0.3091847119547153,0.3629400062633807
0.34845907748525057,0.3961950139003988
0.34845907748525057,0.3961950139003988
0.427007808546321,0.42945002153741685
0.427007808546321,0.42945002153741685
0.4073706257810534,0.4128225177189078
0.4073706257810534,0.4128225177189078
0.4073706257810534,0.4128225177189078
0.4073706257810534,0.4128225177189078
0.3877334430157858,0.4460775253559259
0.36809626025051817,0.42945002153741685
0.32882189471998297,0.34631250244487166
0.44664499131158863,0.512587540629962
0.427007808546321,0.4793325329929439
0.427007808546321,0.4128225177189078
0.4073706257810534,0.2964299909893446
0.44664499131158863,0.49596003681145295
0.44664499131158863,0.49596003681145295
0.32882189471998297,0.37956751008188977
0.3091847119547153,0.37956751008188977
0.32882189471998297,0.4128225177189078
0.3091847119547153,0.37956751008188977
0.2895475291894477,0.3629400062633807
0.19136161536310967,0.14678245662276326
0.2502731636589125,0.22991997571530845
0.2502731636589125,0.22991997571530845
0.19136161536310967,0.0636449375302181
0.2502731636589125,0.13015495280425424
0.2502731636589125,0.13015495280425424
0.2502731636589125,0.2132924718967994
0.2895475291894477,0.24654747953381748
0.17172443259784206,0.18003746425978134
0.2306359808936449,0.22991997571530845
0.2502731636589125,0.32968499862636264
0.3091847119547153,0.34631250244487166
0.21099879812837727,0.2132924718967994
0.3091847119547153,0.3130574948078536
0.2895475291894477,0.26317498335232653
0.2699103464241801,0.26317498335232653
0.32882189471998297,0.37956751008188977
0.3091847119547153,0.37956751008188977
0.2699103464241801,0.3130574948078536
0.21099879812837727,0.2964299909893446
0.21099879812837727,0.2964299909893446
0.2895475291894477,0.26317498335232653
0.3877334430157858,0.3961950139003988
0.34845907748525057,0.32968499862636264
0.32882189471998297,0.32968499862636264
0.34845907748525057,0.32968499862636264
0.34845907748525057,0.34631250244487166
0.34845907748525057,0.34631250244487166
0.36809626025051817,0.37956751008188977
0.36809626025051817,0.3961950139003988
0.427007808546321,0.32968499862636264
0.36809626025051817,0.3130574948078536
0.36809626025051817,0.32968499862636264
0.36809626025051817,0.3130574948078536
0.3877334430157858,0.34631250244487166
0.3877334430157858,0.34631250244487166
0.3877334430157858,0.4128225177189078
0.34845907748525057,0.37956751008188977
0.36809626025051817,0.37956751008188977
0.4073706257810534,0.4460775253559259
0.34845907748525057,0.37956751008188977
-0.5941256952475948,-0.5349451999361071
-0.5941256952475948,-0.5349451999361071
